x,y,z
951,1183,967
895,1039,903
871,919,871
903,895,839
935,839,799
927,807,695
959,847,647
991,847,575
1031,895,471
1079,991,399
1103,1055,351
1135,1159,271
1143,1215,223
1143,1311,191
1199,1375,143
1191,1463,143
1199,1479,111
1143,1511,127
1151,1511,167
1119,1447,223
1063,1375,255
1023,1311,319
951,1215,415
847,1143,503
759,1039,567
647,975,687
567,871,791
471,807,895
447,615,1063
303,599,1231
239,431,1399
199,343,1471
151,167,1623
151,55,1751
135,-127,1807
143,-287,1879
183,-471,1959
159,-639,1983
223,-807,2055
351,-1055,2119
407,-1223,2135
519,-1423,2111
671,-1551,2151
783,-1751,2103
919,-1927,2055
1023,-1999,1983
1151,-2135,1943
1247,-2191,1903
1319,-2263,1847
1367,-2255,1783
1383,-2231,1727
1391,-2191,1647
1327,-2079,1591
1287,-1943,1535
1231,-1831,1431
1151,-1735,1407
1103,-1591,1335
1055,-1487,1199
1007,-1335,1207
959,-1191,1135
903,-1071,1039
847,-935,999
767,-767,951
703,-703,919
591,-575,775
447,-487,767
311,-423,735
79,-335,671
-351,-711,559
-535,-167,559
-927,0,447
-1511,175,255
-2039,383,-31
-2687,591,-287
-3078,607,-887
-3222,759,-1591
-3134,1167,-2271
-2639,1287,-2775
-2207,1119,-3054
-2031,1079,-3190
-1807,1143,-3190
-1719,1071,-3262
-1551,999,-3254
-1391,887,-3142
-1279,703,-3022
-1263,639,-2751
-1239,527,-2479
-1159,511,-2303
-1023,527,-2303
-887,591,-2239
-823,647,-2287
-807,735,-2271
-799,823,-2287
-807,879,-2223
-823,999,-2175
-815,983,-2111
-271,447,-623
-215,391,-519
-175,303,-439
-159,303,-327
-87,255,-263
-71,215,-215
-255,95,-95
7,175,-23
7,135,-31
79,95,63
87,143,135
119,55,247
151,39,303
207,7,391
223,0,463
271,-63,567
335,-79,615
279,-135,679
343,-103,775
375,-71,847
367,-167,935
399,-199,1023
439,-223,1103
455,-255,1239
511,-327,1303
551,-391,1343
599,-479,1455
695,-543,1535
799,-623,1575
911,-743,1623
1023,-823,1639
1127,-919,1407
1271,-1055,1599
1343,-1119,1615
1479,-1215,1607
1591,-1255,1591
1655,-1367,1559
1783,-1487,1567
1815,-1495,1535
1887,-1543,1551
1991,-1535,1607
2047,-1487,1655
2103,-1423,1695
2039,-1391,1639
1951,-1319,1599
1847,-1247,1519
1719,-1199,1415
1631,-1143,1367
1495,-1055,1351
1479,-975,1319
1367,-919,1279
1279,-847,1231
1207,-791,1183
1119,-751,1095
1047,-703,1007
959,-671,975
855,-615,935
735,-511,863
567,-487,815
503,-479,743
407,-479,663
271,-455,623
167,-455,631
-143,-279,567
-471,-343,535
-951,-255,423
-1479,-127,255
-2039,23,0
-2655,95,-375
-2998,0,-927
-3150,183,-1663
-2974,479,-2303
-2583,679,-2807
-2279,687,-2958
-2039,767,-2998
-1839,823,-3046
-1607,375,-2974
-1415,647,-3094
-1271,439,-3038
-1071,343,-2815
-1007,223,-2543
-983,143,-2271
-863,79,-2143
-759,151,-2031
-679,199,-2079
-583,263,-2143
-575,391,-2175
-599,567,-2247
-623,703,-2287
-615,815,-2255
-647,927,-2215
-639,959,-2191
-687,1015,-2063
-599,1015,-1959
-575,967,-1847
-519,935,-1743
-439,903,-1615
-367,847,-1447
-311,799,-1311
-271,695,-1183
-255,639,-1055
-175,551,-951
-95,471,-815
-87,407,-727
-39,351,-671
0,255,-551
31,223,-463
143,127,-391
95,183,-359
135,87,-279
135,79,-223
159,87,-159
207,55,-63
239,31,-31
271,0,23
303,0,55
351,7,151
391,0,175
399,-31,263
463,-31,319
391,-31,391
455,0,471
455,-63,511
471,-71,543
479,-87,687
479,-151,743
519,-159,855
519,-183,935
567,-239,959
575,-263,1063
623,-327,1151
679,-399,1223
783,-487,1279
903,-551,1327
1023,-671,1399
1119,-767,1447
1223,-855,1431
1335,-943,1447
1431,-1031,1479
1551,-1111,1487
1663,-1207,1439
1767,-1247,1463
1871,-1303,1503
1975,-1335,1511
1999,-1359,1567
2031,-1423,1503
2127,-1335,1431
2055,-1319,1487
2023,-1271,1463
1919,-1191,1439
1791,-1095,1431
1695,-1023,1303
1583,-959,1279
1495,-879,1239
1391,-815,1191
1303,-735,1167
1175,-663,1151
951,-583,1063
823,-463,1023
687,-399,951
519,-367,887
439,-343,847
183,-727,887
-63,-287,767
-503,-255,703
-959,-167,559
-1575,-79,359
-2215,79,39
-2855,95,-439
-3302,-47,-1079
-3382,127,-1839
-3206,527,-2551
-2871,695,-2958
-2615,703,-3166
-2319,799,-3246
-1983,1055,-3326
-1879,679,-3230
-1575,407,-3158
-1351,263,-2895
-1167,87,-2607
-1039,-55,-2279
-943,-127,-2063
-783,-159,-2047
-687,-119,-2047
-607,-87,-2143
-583,31,-2231
-639,255,-2279
-703,407,-2287
-743,583,-2335
-735,703,-2255
-767,831,-2207
-759,871,-2135
-727,855,-2047
-687,823,-1943
-615,823,-1791
-543,767,-1599
-479,703,-1487
-415,663,-1335
-351,551,-1191
-295,471,-1055
-239,447,-935
-175,343,-775
-135,255,-679
-119,191,-639
-103,103,-543
-39,31,-447
0,0,-351
31,-47,-327
63,-111,-263
135,-127,-191
151,-127,-135
215,-159,-119
223,-135,-31
263,-143,63
311,-143,119
335,-159,159
383,-127,231
383,-119,255
431,-127,319
455,-111,439
431,-95,511
495,-111,575
495,-87,663
495,-103,767
511,-127,847
535,-127,951
583,-159,1031
623,-223,1087
663,-263,1183
751,-319,1279
839,-447,1359
895,-511,1415
1015,-607,1463
1143,-791,1471
1287,-887,1519
1407,-991,1487
1535,-1071,1511
1591,-1143,1471
1671,-1215,1495
1759,-1279,1487
1847,-1319,1487
1879,-1383,1463
1935,-1407,1431
1959,-1375,1423
1967,-1327,1447
1927,-1319,1471
1879,-1255,1439
1807,-1223,1383
1727,-1167,1335
1631,-1079,1335
1575,-1055,1279
1527,-991,1247
1407,-911,1247
1343,-831,1191
1263,-791,1111
1175,-703,1095
1055,-663,1023
927,-599,1015
767,-527,943
655,-479,855
511,-447,823
375,-423,735
247,-423,735
0,-391,655
-311,-343,663
-687,-295,535
-1207,-191,431
-1767,-71,175
-2439,31,-239
-2958,119,-743
-3382,-63,-1359
-3110,199,-2167
-2958,535,-2751
-2535,623,-3102
-2207,583,-3166
-1951,687,-3238
-1751,639,-3262
-1639,359,-3230
-1463,103,-3134
-1311,-15,-2903
-1239,-151,-2607
-1159,-247,-2327
-1063,-311,-2191
-983,-319,-2175
-887,-367,-2223
-839,-319,-2319
-831,-167,-2367
-383,103,-1015
-295,39,-903
-239,-15,-791
-191,-71,-711
-135,-95,-615
-87,-151,-527
-31,-175,-455
7,-151,-351
31,-191,-295
23,-199,-255
95,-223,-159
111,-191,-127
151,-215,-87
223,-199,-39
255,-167,79
279,-159,127
271,-167,175
335,-119,263
407,0,407
415,-39,463
471,-95,535
495,-79,607
551,-47,703
559,-31,791
615,-23,911
663,-31,983
727,-55,1095
751,-79,1175
815,-95,1255
935,-159,1343
1023,-199,1391
1119,-263,1487
1183,-327,1519
1311,-407,1543
1399,-511,1583
1503,-599,1575
1583,-671,1559
1615,-759,1551
1647,-807,1551
1671,-879,1487
1671,-959,1471
1679,-983,1439
1671,-999,1431
1703,-1023,1463
1719,-1023,1487
1743,-1023,1519
1743,-1023,1527
1751,-1063,1447
1727,-1039,1471
1687,-1023,1423
1647,-975,1407
1583,-959,1423
1535,-927,1319
1439,-943,1343
1351,-791,1311
1279,-687,1255
1191,-631,1279
1087,-567,1215
991,-471,1127
879,-415,1079
759,-343,1039
647,-247,999
455,-207,895
295,-151,823
119,39,807
-151,-143,735
-511,-127,647
-807,-119,543
-1239,-79,375
-1767,15,191
-2439,79,-167
-3062,63,-719
-3542,-55,-1359
-3598,111,-2175
-3358,399,-2799
-3014,623,-3166
-2591,719,-3270
-2223,799,-3310
-1791,767,-3342
-1455,519,-3382
-1319,455,-3238
-1199,223,-2982
-1167,79,-2687
-1135,0,-2391
-1039,-47,-2223
-983,-55,-2223
-919,-23,-2303
-911,23,-2479
-967,191,-2535
-1023,367,-2591
-1039,535,-2599
-1055,695,-2559
-1047,791,-2487
-1015,887,-2391
-951,943,-2303
-847,943,-2159
-759,927,-2039
-679,943,-1863
-575,895,-1695
-511,863,-1535
-455,775,-1359
-399,711,-1191
-391,591,-1055
-351,495,-959
-303,407,-855
-279,311,-759
-247,223,-663
-223,167,-559
-167,143,-487
-111,87,-391
0,-31,-279
-31,15,-239
-31,63,-223
0,0,-111
55,87,-55
55,39,15
127,0,111
175,15,215
255,0,263
271,0,303
335,0,335
327,-39,423
343,-31,471
399,-63,575
383,-79,607
383,-71,655
407,-55,743
391,-87,831
447,-151,855
447,-167,1007
463,-223,1087
511,-255,1183
511,-311,1255
535,-407,1343
583,-471,1415
639,-567,1479
727,-687,1503
799,-759,1567
847,-863,1567
919,-935,1607
1007,-1023,1615
1039,-1063,1599
1167,-1159,1631
1311,-1263,1607
1375,-1255,1575
1527,-1343,1607
1631,-1407,1599
1751,-1431,1607
1815,-1431,1703
1895,-1335,1727
1991,-1375,1767
2055,-1303,1775
2095,-1343,1823
1943,-1375,1807
1879,-1183,1671
1727,-1127,1599
1599,-1087,1535
1471,-1031,1431
1359,-983,1431
1279,-887,1359
1215,-831,1311
1127,-751,1295
1023,-639,1279
911,-543,1263
855,-487,1175
735,-391,1119
607,-327,1071
479,-255,1039
375,-231,983
303,-223,903
223,-231,863
151,-191,823
63,-231,855
-39,-191,823
-207,-231,839
-335,-279,847
-535,-399,839
-495,-351,871
-831,-647,879
-1151,-647,807
-1647,-671,735
-2135,-615,559
-2591,-503,327
-3158,-535,-119
-3526,-599,-583
-3662,-711,-1231
-3550,-831,-1943
-3158,-903,-2511
-2679,-831,-2903
-2319,-615,-2982
-1935,-391,-2807
-1743,-255,-2599
-1591,-279,-2327
-1447,-271,-2063
-1263,-415,-1767
-967,-607,-1535
-807,-623,-1503
-783,-175,-1439
-727,-423,-1511
-863,-495,-1455
-967,-455,-1519
-1079,-559,-1647
-1279,-607,-1791
-1439,-543,-2023
-1647,-503,-2159
-1863,-407,-2335
-1887,-439,-2383
-1887,-407,-2415
-1831,-383,-2399
-1799,-311,-2295
-1727,-271,-2263
-1583,-247,-2151
-1519,-151,-2015
-1399,-119,-1863
-1343,-71,-1791
-1247,0,-1711
-1159,-31,-1631
-1119,0,-1559
-1055,-15,-1535
-1015,0,-1471
-1023,31,-1407
-975,47,-1367
-943,39,-1287
-903,87,-1231
-855,95,-1167
-767,135,-1055
-735,199,-1039
-679,207,-999
-615,239,-935
-551,247,-895
-535,303,-807
-479,335,-727
-415,327,-671
-399,375,-631
-335,415,-527
-279,455,-503
-263,463,-415
-215,463,-319
-175,487,-287
-135,463,-183
-79,439,-143
-39,471,-31
0,439,15
15,439,119
55,383,207
79,343,303
135,303,407
119,247,463
183,175,519
183,87,599
191,7,703
239,-71,791
263,-119,807
303,-159,951
335,-231,1007
399,-343,1087
415,-423,1119
447,-511,1199
487,-551,1271
535,-663,1295
591,-663,1343
623,-735,1351
703,-823,1415
863,-975,1471
1023,-1135,1495
1103,-1231,1503
1223,-1287,1511
1319,-1343,1527
1359,-1335,1447
1367,-1423,1479
1407,-1503,1503
1423,-1479,1519
1447,-1471,1495
1407,-1415,1519
1415,-1383,1479
1335,-1367,1487
1279,-1391,1471
1207,-1367,1415
1111,-1351,1343
1039,-1335,1287
951,-1343,1271
823,-1303,1215
751,-1271,1151
639,-1279,1079
-543,-1735,279
-743,-1735,151
-927,-1679,0
-1087,-1591,-111
-1231,-1431,-239
-1295,-1263,-367
-1335,-1023,-455
-1319,-807,-431
-1239,-583,-415
-1151,-375,-287
-1007,-71,-79
-799,255,87
-767,383,231
-615,551,487
-535,687,663
-495,727,935
-431,743,1199
-303,647,1591
-151,623,1895
63,623,2247
1711,1455,2751
1999,1559,2719
2463,1703,2919
2911,1975,2942
3310,2423,2559
3462,2535,2399
3798,2815,2487
3702,2879,2527
3406,2703,2431
3030,2463,2295
2647,2239,2135
2375,1967,2007
2031,1743,1879
1735,1535,1727
1463,1527,1623
1279,951,1535
1159,1079,1391
1015,807,1231
887,863,1079
935,751,983
975,743,895
1015,767,791
1007,847,767
1047,919,703
1087,1055,671
1207,1175,591
1279,1303,551
1343,1423,487
1431,1503,447
1455,1551,423
1471,1615,383
1463,1599,431
1407,1679,503
1399,1567,431
1311,1495,543
1223,1439,583
1119,1327,647
1015,1239,679
879,1151,743
791,1087,791
703,1023,863
639,951,975
479,871,1095
415,767,1167
351,671,1287
351,535,1383
287,471,1447
279,335,1487
231,271,1543
207,151,1623
231,0,1695
215,-143,1751
223,-319,1727
255,-567,1759
263,-759,1767
311,-879,1727
383,-1079,1655
447,-1207,1631
535,-1383,1543
647,-1567,1471
711,-1719,1399
823,-1855,1335
911,-1983,1247
951,-2063,1199
967,-2159,1111
999,-2183,1023
1063,-2255,927
1071,-2223,927
1071,-2167,823
991,-2095,823
935,-1967,799
855,-1815,727
799,-1671,687
775,-1535,647
727,-1439,623
695,-1343,607
639,-1263,615
599,-1223,583
583,-1199,591
527,-1167,567
479,-1215,503
383,-1255,543
287,-1279,511
199,-1279,463
79,-1279,487
-31,-1231,463
-159,-1039,423
-255,-847,375
-391,-591,375
-423,-327,271
-423,-55,287
-359,71,247
-327,207,255
-287,535,303
-263,751,431
-255,863,655
-159,903,823
-111,943,999
0,959,1175
119,911,1295
271,831,1439
439,799,1543
639,751,1663
879,767,1743
1127,839,1791
1391,903,1871
1687,1023,1927
2031,1071,2191
2335,1415,2199
2639,1567,2055
2950,2015,2071
3310,2287,2095
3550,2479,2111
3646,2591,2079
3630,2599,2047
3582,2455,1887
3374,2327,1727
3070,2199,1575
2591,1983,1479
2279,1855,1367
1975,1687,1303
1711,1559,1199
1567,1495,1111
1343,1271,1071
1327,1239,991
1119,1055,895
1079,1055,775
1071,999,695
1063,1023,615
1103,1047,583
1127,1087,503
1175,1159,447
1159,1231,407
1151,1295,399
1111,1311,319
1055,1327,311
1023,1343,343
967,1335,327
903,1311,415
847,1287,431
783,1239,527
759,1167,647
719,1111,951
655,983,927
623,831,1023
607,727,1167
583,639,1215
551,495,1327
527,383,1423
511,351,1479
511,279,1583
503,127,1663
583,0,1775
479,-183,1799
471,-311,1855
447,-543,1839
423,-791,1887
551,-935,1887
687,-1279,1871
855,-1471,1863
967,-1687,1791
1079,-1847,1783
1191,-2007,1759
1319,-2151,1671
1415,-2263,1639
1487,-2295,1559
1535,-2327,1495
1559,-2279,1431
1559,-2151,1335
1535,-1991,1239
1479,-1807,1215
1375,-1623,1103
1279,-1471,1111
1183,-1287,1087
1103,-1135,1055
1079,-1023,1031
1023,-919,983
975,-863,1023
935,-767,1039
903,-743,1047
799,-735,1079
711,-743,1063
607,-735,1087
455,-671,1127
223,-567,1119
-55,-511,1159
-367,-359,1119
-759,-175,1079
-1151,87,935
-1471,431,767
-1631,743,663
-1695,951,479
-1695,1175,511
-1471,1207,383
-1255,1223,487
-1087,1095,695
-927,991,1015
-775,967,1415
-575,983,1839
-343,1023,2239
-55,1103,2511
199,1231,2751
487,1391,2887
735,1639,2927
967,1887,2927
1271,2135,2863
1607,2423,2839
2127,2703,2879
2759,2815,3214
3414,3478,3358
3798,4822,2998
4334,5230,2990
4590,5342,2982
4286,5374,3070
3830,4806,2982
3294,4094,2863
2767,3606,2663
2303,3150,2503
1791,2735,2399
1327,1847,2087
1231,1823,1967
1087,1487,1783
1055,1063,1519
1039,1039,1343
1127,1023,1239
1111,1159,1119
1063,1311,1135
1007,1415,1063
983,1535,1055
919,1663,919
879,1751,823
791,1815,647
767,1847,519
703,1887,447
655,1959,383
615,1999,343
575,2007,335
519,2023,319
447,2007,359
447,1967,415
319,2135,487
287,1807,519
223,1735,583
143,1631,711
0,1479,807
-111,1383,959
-223,1287,1135
-287,1183,1223
-383,1119,1375
-463,1015,1559
-479,919,1711
-535,799,1871
-527,719,1983
-567,583,2175
-583,471,2359
-615,327,2463
-647,79,2591
-647,-223,2719
-575,-471,2775
-511,-639,2775
-399,-1023,2863
-231,-1127,2879
-103,-1423,2863
71,-1695,2855
255,-2071,2879
407,-2263,2887
575,-2559,2855
719,-2711,2879
855,-2934,2887
999,-3054,2847
1111,-3222,2799
1279,-3222,2751
1311,-3254,2671
1287,-3190,2615
1407,-3110,2583
1359,-2950,2495
1279,-2767,2463
1279,-2455,2423
1223,-2287,2399
1175,-2047,2351
1159,-1847,2303
1135,-1615,2239
1127,-1431,2199
1087,-1199,2151
1023,-1015,2087
975,-847,1919
895,-671,1815
-2071,-207,-3582
-2071,-407,-3478
-2055,-519,-3390
-1999,-575,-3358
-1927,-511,-3318
-1887,-471,-3294
-1823,-327,-3246
-1759,-183,-3174
-1711,-95,-3094
-1631,23,-2982
-1591,71,-2847
-1503,111,-2671
-1447,135,-2503
-1399,183,-2391
-1335,191,-2247
-1255,151,-2111
-1207,127,-2015
-1183,95,-1863
-1143,87,-1727
-1119,71,-1639
-1111,0,-1511
-1055,0,-1343
-1079,-31,-1271
-1047,-47,-1175
-1023,-87,-1055
-1031,-71,-927
-1031,-95,-783
-1023,-87,-679
-1023,-103,-575
-991,-127,-471
-991,-79,-311
-959,-55,-223
-927,-63,-111
-935,-39,0
-919,0,127
-879,15,399
-823,71,407
-767,119,567
-735,143,631
-703,207,783
-671,255,919
-575,319,1015
-503,375,1119
-455,407,1231
-335,455,1303
-239,487,1359
-199,535,1423
-119,575,1479
-119,615,1503
-47,615,1511
-79,591,1543
-47,599,1567
-79,567,1615
-95,583,1599
-103,567,1639
-151,535,1647
-207,511,1695
-207,487,1687
-199,479,1775
-207,455,1791
-215,447,1799
-207,399,1855
-199,391,1863
-215,391,1895
-199,375,1967
-215,343,1943
-231,359,2031
-223,335,2047
-207,303,2103
-231,295,2127
-215,255,2151
-223,231,2223
-183,231,2255
-167,199,2295
-159,143,2359
-111,127,2423
-111,63,2495
-63,15,2527
7,0,2567
31,-63,2583
111,-111,2655
135,-215,2719
191,-303,2767
223,-367,2815
319,-447,2855
391,-607,2958
439,-767,2942
535,-847,3046
615,-1023,3046
711,-1167,3094
791,-1239,3078
863,-1335,3110
983,-1407,3094
1007,-1423,3102
1023,-1399,3118
1023,-1319,3070
983,-1231,3054
879,-1111,3062
815,-991,2958
703,-871,2950
631,-695,2911
535,-583,2831
439,-463,2863
319,-375,2759
223,-303,2815
111,-223,2831
15,-119,2775
-55,-47,2815
-183,7,2815
-343,87,2767
-511,167,2783
-615,207,2807
-703,191,2839
-807,143,2855
-967,191,2863
-1231,167,2942
-1551,191,2950
-1855,239,2950
-2183,183,2942
-2703,327,2950
-3334,391,2839
-4046,447,2703
-4510,319,2431
-4798,0,2087
-4926,-511,1687
-4974,-1271,1271
-5054,-2167,695
-5126,-2950,191
-4902,-2903,415
-5254,-3990,-511
-4814,-4222,-575
-4390,-4038,-255
-3838,-3894,-135
-3326,-3734,111
-2799,-3598,263
-2399,-3414,287
-2087,-3326,207
-2007,-3238,-119
-2303,-3198,-471
-2615,-3198,-743
-3006,-3294,-1031
-3294,-3270,-1351
-3446,-3326,-1575
-3534,-3374,-1799
-3550,-3366,-1919
-3518,-3334,-2031
-3462,-3318,-2127
-3342,-3318,-2175
-3238,-3310,-2167
-3182,-3286,-2167
-3134,-3302,-2191
-3102,-3246,-2223
-3070,-3222,-2239
-3038,-3134,-2239
-3022,-2998,-2271
-2998,-2855,-2279
-2958,-2727,-2247
-2895,-2551,-2207
-2823,-2383,-2183
-2751,-2223,-2063
-2679,-2063,-2047
-2599,-1943,-1983
-2543,-1807,-1895
-2479,-1679,-1791
-2399,-1559,-1711
-2327,-1415,-1615
-2263,-1311,-1551
-2207,-1207,-1431
-2119,-1119,-1343
-2087,-1047,-1255
-2015,-935,-1151
-1967,-855,-1063
-1903,-807,-991
-1823,-735,-903
-1775,-703,-815
-1711,-647,-751
-1639,-591,-615
-1567,-543,-519
-1479,-519,-455
-1415,-511,-383
-1343,-487,-295
-1279,-471,-215
-1223,-431,-103
-1183,-423,0
-1135,-359,87
-1063,-359,175
-1047,-319,255
-983,-287,351
-943,-263,431
-855,-223,495
-815,-207,543
-751,-159,599
-695,-135,687
-695,-111,751
-591,-119,759
-575,-79,799
-535,-71,855
-503,-47,919
-479,0,879
-455,-23,943
-439,-39,951
-455,-31,983
-455,0,1063
-447,0,1071
-455,15,1127
-447,39,1151
-471,71,1215
-455,63,1223
-487,103,1279
-455,119,1327
-487,143,1375
-503,151,1407
-511,159,1623
-503,175,1535
-503,199,1527
-487,223,1591
-487,223,1647
-527,231,1663
-511,247,1695
-543,239,1783
-527,303,1863
-535,279,1911
-543,319,1991
-535,319,2071
-551,271,2071
-511,279,2151
-495,263,2199
-479,223,2287
-415,223,2351
-415,175,2391
-351,127,2511
-271,55,2519
-239,0,2623
-191,-95,2687
-135,-167,2735
-55,-255,2791
0,-383,2815
47,-487,2839
135,-559,2855
207,-679,2879
335,-863,2863
471,-951,2966
607,-1167,3086
719,-1279,3134
887,-1359,3246
1023,-1567,3302
1183,-1687,3366
1263,-1791,3350
1279,-1815,3286
1231,-1815,3246
1103,-1743,3182
943,-1599,3134
767,-1447,3078
647,-1295,2958
487,-1119,2839
359,-1015,2751
247,-855,2655
151,-759,2623
79,-663,2559
31,-591,2487
7,-511,2407
0,-495,2351
-31,-447,2303
0,-199,2255
-31,-335,2199
-47,-303,2167
-39,-287,2143
-103,-263,2135
-95,-223,2143
-167,-151,2119
-215,-191,2095
-231,-151,2071
-255,-159,2063
-279,-143,2071
-319,-143,2047
-415,-159,2071
-511,-119,2087
-4142,-223,959
-4382,-367,383
-4390,-511,-159
-4358,-599,-583
-4150,-743,-1007
-3862,-903,-1311
-3662,-1015,-1527
-3518,-1055,-1583
-3406,-1103,-1463
-3326,-1151,-1351
-3190,-1135,-1175
-3014,-1135,-1071
-2831,-1175,-1023
-2703,-1111,-1015
-2639,-1095,-1079
-2655,-1031,-1127
-2783,-991,-1255
-2927,-975,-1407
-3086,-975,-1551
-3262,-975,-1727
-3406,-943,-1887
-3518,-879,-2039
-3590,-823,-2191
-3646,-783,-2335
-3678,-719,-2495
-3670,-583,-2567
-3646,-455,-2655
-3630,-375,-2647
-3590,-239,-2663
-3534,-127,-2663
-3478,-23,-2655
-3422,71,-2647
-3406,151,-2599
-3302,215,-2655
-3246,279,-2591
-3166,375,-2551
-3126,447,-2511
-3070,511,-2407
-3022,583,-2351
-2958,639,-2287
-2887,679,-2215
-2855,751,-2055
-2711,711,-1975
-2623,703,-1847
-2535,695,-1759
-2447,703,-1607
-2391,719,-1447
-2303,719,-1295
-2215,687,-1175
-2095,647,-1055
-2023,583,-887
-2015,575,-759
-1855,519,-599
-1759,479,-527
-1615,463,-423
-1591,391,-287
-1567,391,-199
-1535,391,-119
-1503,367,47
-1431,375,95
-1391,335,215
-1303,311,255
-1287,311,311
-1199,327,375
-1175,327,439
-1111,311,527
-1119,279,559
-1023,303,623
-999,287,703
-943,295,767
-927,311,863
-879,311,927
-895,319,975
-855,303,1023
-791,311,1103
-767,287,1151
-735,311,1215
-727,311,1279
-703,279,1327
-687,295,1375
-695,319,1431
-679,303,1479
-663,311,1583
-679,295,1647
-679,319,1727
-695,303,1791
-719,311,1871
-687,319,1983
-655,319,2103
-623,295,2215
-607,255,2279
-575,255,2391
-511,183,2471
-463,159,2535
-351,95,2615
-271,31,2647
-207,-63,2711
-79,-143,2783
7,-239,2767
87,-311,2839
159,-431,2839
183,-503,2831
207,-591,2815
159,-639,2783
183,-687,2743
111,-727,2735
103,-767,2695
95,-823,2671
111,-847,2671
127,-903,2623
191,-1007,2655
351,-1127,2711
519,-1199,2711
807,-1391,2895
1007,-1447,3086
1159,-1527,3246
1247,-1567,3350
1335,-1615,3302
1335,-1671,3230
1271,-1607,3118
1175,-1439,3070
1007,-1247,3038
895,-1039,3022
775,-863,2911
655,-719,2855
583,-679,2863
479,-583,2671
375,-543,2591
295,-511,2583
279,-511,2559
263,-511,2535
223,-543,2519
175,-567,2479
159,-575,2519
159,-591,2511
167,-631,2447
143,-591,2479
63,-607,2447
23,-639,2375
0,-607,2399
23,-615,2359
-15,-567,2383
-63,-519,2375
-95,-495,2399
-183,-487,2391
-223,-495,2431
-287,-487,2455
-431,-463,2527
-607,-431,2583
-783,-471,2679
-983,-487,2735
-1263,-551,2839
-1647,-615,2903
-2175,-519,2903
-2799,-487,2950
-3342,-391,2919
-3670,-351,2815
-4094,-271,2735
-4142,-487,2591
-4350,-719,2375
-4718,-911,2191
-5318,-1087,1863
-5917,-1231,1303
-6325,-1455,591
-6157,-1671,-279
-5854,-1743,-1103
-5374,-1599,-1863
-4782,-1535,-2303
-4030,-1127,-2447
-3398,-807,-2247
-3094,-519,-1887
-2799,-447,-1471
-2615,-383,-1119
-2415,-239,-911
-2143,-391,-663
-1975,-511,-487
-1967,-711,-415
-2119,-871,-527
-2391,-1087,-607
-2767,-1183,-815
-3046,-1335,-1055
-3334,-1391,-1351
-3614,-1383,-1615
-3814,-1303,-1855
-3942,-1223,-2063
-3990,-1031,-2263
-3942,-871,-2367
-3846,-687,-2391
-3750,-503,-2399
-3622,-311,-2399
-3542,-151,-2351
-3430,-7,-2343
-3342,55,-2295
-3230,143,-2295
-3158,191,-2255
-3078,247,-2239
-3030,295,-2231
-2974,327,-2199
-2942,327,-2175
-2871,375,-2063
-2815,399,-2039
-2719,415,-1911
-2607,447,-1807
-2543,455,-1767
-2471,487,-1639
-2399,503,-1551
-2375,471,-1439
-2303,447,-1399
-2231,447,-1263
-2183,479,-1143
-2127,479,-1079
-2063,463,-975
-2031,455,-927
-1959,447,-767
-1887,423,-727
-1823,439,-615
-1791,455,-503
-1735,431,-431
-1671,415,-319
-1599,439,-231
-1559,455,-143
-1535,439,-71
-1471,455,15
-1399,455,127
-1351,463,167
-1279,487,231
-1263,479,343
-1167,503,375
-1111,511,479
-1039,503,543
-1023,503,567
-975,511,655
-903,503,703
-871,511,711
-807,511,783
-775,511,759
-759,511,855
-735,503,879
-711,511,903
-655,511,943
-639,511,951
-615,487,967
-583,511,999
-583,487,1023
-535,495,1063
-535,471,1071
-511,463,1111
-519,479,1135
-511,455,1159
-495,455,1223
-495,463,1239
-455,423,1255
-487,479,1375
-503,495,1463
-495,479,1511
-503,487,1583
-543,487,1679
-567,439,1807
-543,407,1943
-535,383,2063
-495,335,2191
-455,263,2303
-399,175,2383
-271,63,2559
-111,-151,2599
103,-359,2831
439,-567,2950
599,-807,3022
863,-991,3126
1119,-1167,3166
1295,-1303,3134
1287,-1279,2871
1047,-1063,2815
935,-903,2719
807,-775,2615
735,-663,2503
663,-583,2407
591,-487,2303
511,-463,2247
487,-399,2175
463,-351,2087
439,-335,2087
399,-343,2015
391,-327,1951
311,-295,1927
255,-287,1863
207,-255,1863
135,-247,1823
79,-231,1791
15,-231,1735
-79,-231,1743
-191,-247,1719
-327,-287,1687
-527,-239,1703
-823,-223,1655
-1279,-135,1559
-1735,-15,1359
-2319,79,1071
-2751,295,671
-2950,415,255
-2990,463,-151
-2887,447,-687
-2759,367,-967
-2543,343,-1263
-2351,263,-1415
-2287,255,-1487
-2295,303,-1559
-2311,311,-1607
-2327,351,-1711
-2303,335,-1839
-2263,319,-1935
-2231,255,-2079
-2095,335,-2159
-2047,255,-2287
-2015,295,-2367
-1983,343,-2439
-1967,287,-2471
-2015,295,-2487
-2007,311,-2623
-2055,311,-2687
-2095,303,-2751
-2111,295,-2831
-2127,319,-2879
-2167,335,-2934
-2151,295,-3006
-2191,271,-3022
-2191,271,-3054
-2191,255,-3070
-2159,231,-3030
-2119,247,-3006
-2079,263,-2942
-2047,231,-2839
-1991,271,-2807
-1919,271,-2703
-1879,271,-2615
-1799,287,-2511
-1791,271,-2367
