x,y,z
-503,535,-2639
-567,415,-2695
-607,263,-2703
-639,207,-2743
-615,95,-2735
-575,47,-2695
-511,0,-2671
-391,-63,-2615
-271,-135,-2535
-159,-159,-2439
-63,-239,-2319
31,-263,-2175
191,-359,-2071
239,-415,-1943
255,-447,-1855
295,-495,-1759
303,-551,-1671
319,-575,-1567
311,-583,-1495
295,-575,-1455
247,-583,-1359
199,-551,-1295
119,-559,-1247
71,-535,-1175
0,-511,-1175
-79,-487,-1111
-183,-463,-1079
-311,-423,-1071
-415,-431,-1023
-567,-383,-1087
-679,-383,-1167
-807,-383,-1239
-879,-415,-1367
-1071,-471,-1519
-1303,-559,-1607
-1639,-647,-1719
-2223,-831,-1767
-2759,-1023,-1791
-3182,-1183,-1871
-3542,-1343,-1999
-3918,-1415,-2015
-4182,-1375,-2031
-4390,-1311,-2023
-4478,-1175,-1919
-4414,-975,-1791
-4294,-743,-1663
-4182,-559,-1447
-4014,-367,-1223
-3862,-231,-967
-3590,-151,-767
-3358,-55,-551
-3054,31,-399
-2743,79,-247
-2463,127,-143
-2175,143,0
-1967,191,87
-1743,215,191
-1623,207,263
-255,-223,1535
-135,-191,1583
0,-119,1655
71,0,1695
223,55,1743
311,199,1807
391,327,1847
503,431,1887
567,511,1871
639,591,1903
639,615,1863
687,671,1855
663,679,1791
631,703,1791
647,607,1679
511,615,1695
447,543,1615
407,471,1567
343,399,1535
271,343,1503
247,303,1503
207,247,1487
143,175,1415
79,175,1367
31,143,1335
0,119,1327
-79,95,1287
-135,103,1279
-191,71,1247
-215,55,1223
-271,71,1247
-271,79,1223
-287,151,1239
-303,223,1215
-343,287,1287
-431,343,1295
-543,447,1407
-703,495,1447
-887,535,1495
-1151,607,1567
-1439,575,1607
-1799,551,1519
-2143,511,1519
-2559,439,1383
-3086,383,1239
-3670,271,967
-4214,151,767
-4758,15,407
-5310,-23,15
-5869,-39,-415
-6261,-71,-855
-6597,-103,-1271
-6821,-175,-1599
-6933,-239,-1871
-6813,-335,-2039
-6597,-471,-2167
-6189,-607,-2151
-5814,-743,-2167
-5326,-983,-2079
-4894,-1143,-2023
-4454,-1311,-1911
-3990,-1375,-1847
-3590,-1423,-1727
-3262,-1383,-1719
-2982,-1311,-1703
-2679,-1127,-1743
-2447,-927,-1727
-2175,-703,-1727
-1927,-503,-1727
-311,519,-1735
-71,671,-1767
159,759,-1719
335,855,-1783
519,959,-1775
663,1071,-1831
799,1135,-1879
895,1255,-1911
935,1319,-1951
999,1375,-2047
983,1407,-2055
951,1399,-2087
887,1351,-2143
895,1303,-2119
831,1223,-2119
807,1151,-2071
823,1039,-2039
823,999,-1967
815,879,-1847
823,815,-1791
791,671,-1679
767,567,-1679
727,479,-1551
663,367,-1495
599,239,-1447
551,119,-1391
503,0,-1335
495,-191,-1311
447,-279,-1263
383,-391,-1207
343,-479,-1159
255,-551,-1127
191,-567,-1103
95,-583,-1079
31,-575,-1047
-87,-567,-1047
-167,-519,-1039
-255,-463,-1055
-383,-447,-1071
-447,-423,-1079
-559,-359,-1079
-703,-311,-1127
-767,-287,-1175
-895,-255,-1247
-1015,-239,-1263
-1087,-199,-1279
-1207,-239,-1351
-1287,-223,-1415
-1367,-247,-1463
-1431,-263,-1559
-1551,-271,-1703
-1695,-327,-1847
-1903,-351,-1975
-2247,-375,-2047
-2567,-471,-2167
-2903,-503,-2183
-3270,-575,-2199
-3582,-631,-2255
-3958,-607,-2263
-4318,-543,-2287
-4614,-471,-2231
-4814,-319,-2135
-4934,-111,-2031
-4974,55,-1959
-4862,191,-1807
-4734,375,-1687
-4622,543,-1527
-4366,591,-1335
-4102,671,-1143
-3814,663,-983
-3438,703,-775
-3102,687,-583
-2783,639,-463
-2471,607,-271
-2207,615,-95
-2031,567,7
-1831,551,159
-1663,511,231
-1535,495,303
-1447,431,367
-1327,415,423
-1287,415,455
-1279,383,503
-1167,359,543
-1095,343,615
-999,311,591
-903,287,623
-799,247,631
-679,199,591
-607,143,615
-519,87,607
-447,47,663
-375,79,695
-343,95,711
-303,111,703
-255,191,727
-231,255,719
-207,343,687
-215,407,687
-207,495,703
-239,559,663
-255,615,711
-319,663,679
-391,759,735
-463,791,727
-559,847,719
-647,903,735
-695,943,775
-735,967,783
-759,991,815
-767,1023,831
-743,983,815
-767,919,831
-743,927,879
-767,863,871
-799,807,879
-815,727,895
-767,719,927
-759,663,895
-759,623,975
-815,591,1015
-943,519,1047
-967,447,1119
-1023,399,1151
-1023,271,1111
-1007,239,1063
-1015,175,1047
-999,199,1007
-1079,239,1031
-1063,255,1023
-1087,231,1047
-1127,239,1047
-1135,207,1079
-1127,151,1039
-1079,151,1015
-1031,127,975
-951,87,983
-935,95,951
-927,151,967
-919,151,887
-895,159,871
-871,223,831
-887,263,719
-1023,343,615
-1255,359,495
-1511,327,375
-1783,255,223
-1999,87,39
-2247,-143,-191
-2503,-407,-423
-2791,-663,-655
-3110,-903,-887
-3486,-1135,-1183
-3838,-1279,-1431
-4158,-1407,-1735
-4390,-1447,-1943
-4462,-1439,-2183
-4406,-1351,-2351
-4254,-1255,-2455
-3998,-1119,-2463
-3686,-1007,-2447
-3454,-855,-2367
-3166,-703,-2303
-2974,-559,-2231
-2767,-423,-2183
-2567,-239,-2039
-2415,-103,-1967
-2215,23,-1831
-2071,167,-1743
-1855,295,-1663
-1711,415,-1615
-1567,511,-1535
-1479,591,-1495
-1343,679,-1447
-1271,711,-1415
-1207,767,-1343
-1087,743,-1279
-1015,727,-1279
-903,687,-1247
-799,647,-1175
-727,599,-1127
-607,511,-1087
-551,407,-1063
-455,255,-1007
-407,127,-1023
-311,0,-1047
-255,-167,-1063
-223,-303,-1119
-175,-423,-1199
-159,-511,-1279
-95,-575,-1415
-119,-655,-1535
-95,-695,-1711
-127,-695,-1855
-143,-687,-2055
-95,-647,-2207
-71,-591,-2359
0,-495,-2479
71,-439,-2559
151,-343,-2639
239,-255,-2687
327,-191,-2639
407,-119,-2663
455,-63,-2607
511,-23,-2559
527,-23,-2527
559,-39,-2471
559,-55,-2399
535,-103,-2351
511,-143,-2319
463,-207,-2223
407,-231,-2151
319,-239,-2071
287,-239,-1983
223,-231,-1871
95,-239,-1775
0,-223,-1679
-119,-231,-1647
-255,-207,-1583
-359,-199,-1551
-455,-191,-1543
-551,-199,-1535
-631,-215,-1503
-735,-255,-1495
-823,-287,-1519
-911,-431,-1575
-999,-487,-1647
-1199,-583,-1743
-1407,-751,-1823
-1695,-887,-1871
-1999,-1023,-1967
-2303,-1143,-2047
-2575,-1191,-2087
-2775,-1215,-2135
-2942,-1191,-2119
-3062,-1151,-2095
-3126,-1063,-2063
-3174,-943,-1991
-3246,-823,-1903
-3278,-767,-1791
-3294,-647,-1663
-3286,-567,-1535
-3326,-511,-1423
-3326,-455,-1279
-3262,-399,-1111
-3206,-335,-911
-3094,-279,-719
-2934,-255,-559
-2735,-191,-391
-2535,-119,-215
-2303,-111,-87
-2127,-63,55
-1975,-31,175
-1815,-39,255
-1695,-55,303
-1591,-31,423
-1519,-47,471
-1415,-63,503
-1343,-63,575
-1287,-47,639
-1223,-55,703
-1135,-55,735
-1055,-47,823
-983,-31,807
-879,0,903
-839,-23,927
-751,0,935
-695,23,1015
-607,71,1031
-519,95,1039
-455,183,1055
-367,239,1151
-303,343,1143
-247,367,1151
-167,487,567
-183,503,519
-207,487,551
-223,487,575
-247,511,551
-279,511,567
-287,519,599
-327,543,631
-399,591,687
-423,639,727
-479,703,759
-511,815,767
-535,879,775
-551,983,791
-599,1023,815
-687,1039,783
-799,1055,727
-983,1055,671
-1287,983,559
-1591,887,447
-1895,791,279
-2383,543,95
-2775,375,-111
-3270,183,-383
-3734,-39,-639
-4190,-231,-935
-4518,-415,-1335
-4774,-551,-1671
-4894,-639,-1959
-4958,-647,-2175
-4974,-655,-2359
-4966,-647,-2439
-4886,-591,-2463
-4766,-567,-2471
-4486,-575,-2487
-4198,-583,-2367
-3894,-575,-2279
-3542,-567,-2167
-3158,-559,-2039
-2743,-519,-1807
-2383,-495,-1647
-2039,-447,-1503
-1743,-423,-1319
-1479,-343,-1215
-1255,-271,-1055
-1063,-239,-991
-919,-183,-903
-751,-111,-831
-599,-47,-823
-471,0,-831
-375,23,-855
-263,95,-879
-127,167,-887
-71,151,-911
-23,175,-967
23,175,-1015
39,127,-1055
71,191,-1119
63,199,-1231
63,151,-1343
71,127,-1431
23,135,-1503
15,135,-1583
0,143,-1663
0,167,-1791
0,215,-1839
-31,247,-1855
-47,255,-1967
-63,271,-1999
-71,311,-2055
-103,279,-2087
-87,303,-2119
-143,255,-2111
-103,215,-2087
-103,175,-2127
-79,119,-2103
-95,79,-2055
-55,7,-2087
-63,-71,-2095
-55,-183,-2079
-63,-223,-2055
-87,-327,-2039
-103,-407,-2023
-135,-511,-2015
-167,-583,-1991
-183,-631,-2031
-239,-711,-2023
-231,-767,-2007
-231,-767,-2023
-255,-831,-2047
-311,-871,-2079
-335,-919,-2079
-415,-999,-2135
-495,-1111,-2151
-543,-1199,-2215
-631,-1279,-2215
-735,-1439,-2191
-863,-1607,-2263
-1023,-1775,-2279
-1151,-1903,-2279
-1287,-1935,-2231
-1415,-1991,-2199
-1567,-2047,-2159
-1703,-2095,-2111
-1847,-2087,-2087
-2007,-2095,-2071
-2207,-2047,-2079
-2407,-1999,-1999
-2599,-1919,-2015
-2783,-1831,-2007
-2927,-1687,-1983
-3078,-1567,-1951
-3182,-1407,-1919
-3310,-1199,-1767
-3414,-991,-1679
-3462,-847,-1615
-3542,-703,-1463
-3534,-511,-1383
-3606,-383,-1287
-3614,-263,-1183
-3646,-159,-1079
-3630,-55,-951
-3550,23,-751
-3462,15,-551
-3254,31,-487
-3142,79,-423
-3038,191,-367
-2990,255,-311
-2911,255,-127
-2807,231,0
-2695,159,159
-2495,63,295
-2319,-47,471
-2167,-111,623
-2031,-183,767
-1855,-255,887
-1735,-303,1007
-1623,-319,1151
-1511,-351,1247
-1415,-327,1327
-1319,-327,1407
-1231,-271,1503
-1127,-255,1503
-1039,-223,1575
-951,-119,1591
-807,-71,1631
-759,0,1647
-695,87,1719
-623,151,1687
-567,271,1719
-479,327,1671
-399,447,1679
-327,511,1687
-255,583,1655
-199,631,1615
-111,671,1623
-71,735,1615
-39,727,1615
55,719,1567
119,735,1559
175,671,1559
191,631,1535
207,631,1519
207,583,1423
159,511,1447
127,471,1399
71,447,1367
15,367,1279
-63,335,1255
-175,319,1263
-263,287,1167
-423,263,1119
-503,239,1031
-703,223,983
-783,247,951
-911,239,895
-1031,247,791
-1119,231,767
-1183,287,695
-1191,319,655
-1247,383,583
-1239,511,535
-1319,575,383
-1399,631,287
-1503,695,119
-1679,743,0
-1879,791,-271
-2143,823,-463
-2423,855,-783
-2783,935,-1071
-3078,959,-1455
-3318,1023,-1719
-3526,1071,-2063
-3598,1103,-2359
-3678,1151,-2575
-3694,1143,-2759
-3694,1127,-2871
-3638,1087,-2807
-3526,1023,-2847
-3438,911,-2799
-3318,783,-2751
-3150,607,-2591
-2958,439,-2455
-2727,199,-2335
-2543,-39,-2167
-2327,-295,-2039
-2079,-495,-1887
-1895,-679,-1799
-1655,-783,-1735
-1455,-847,-1647
-1263,-839,-1615
-1151,-799,-1623
-1023,-719,-1671
-935,-591,-1695
-871,-471,-1727
-799,-343,-1759
-767,-255,-1831
-735,-119,-1927
-735,15,-1967
-687,143,-2015
-687,295,-2031
-671,439,-2055
-655,543,-2063
-623,623,-2079
-567,735,-2071
-479,799,-2007
-423,823,-1991
-375,791,-1983
-279,767,-1871
-199,767,-1815
-135,663,-1743
-47,583,-1679
7,527,-1599
55,407,-1535
95,343,-1479
111,295,-1375
127,239,-1359
127,175,-1351
103,143,-1271
111,95,-1255
95,79,-1207
63,31,-1167
63,23,-1119
71,0,-1087
79,-31,-1039
111,0,-1047
119,-31,-983
119,-15,-991
103,0,-911
111,23,-919
79,55,-895
63,119,-895
15,135,-879
-47,167,-839
-119,215,-855
-183,191,-799
-255,223,-799
-311,199,-807
-391,175,-791
-463,151,-783
-519,143,-799
-591,71,-815
-687,47,-831
-775,31,-847
-855,0,-887
-935,0,-935
-1015,15,-951
-1079,7,-1007
-1151,15,-1111
-1183,71,-1167
-1279,151,-1231
-1367,143,-1359
-1471,199,-1439
-1599,439,-1599
-1783,303,-1735
-1943,343,-1903
-2095,327,-2023
-2982,407,-1279
-2815,255,-1143
-2599,175,-927
-2399,23,-775
-2183,-95,-615
-2039,-223,-447
-1895,-311,-311
-1735,-407,-199
-1631,-487,-119
-1519,-511,15
-1407,-543,159
-1255,-575,295
-1135,-575,391
-1015,-543,471
-887,-511,599
-799,-463,687
-727,-415,727
-647,-367,823
-535,-311,927
-463,-271,1023
-319,-255,1079
-207,-215,1191
-111,-183,1199
-63,-159,1247
39,-143,1295
159,-71,1303
199,-39,1295
215,0,1327
255,23,1359
287,63,1375
255,111,1415
271,151,1391
239,199,1423
215,223,1407
175,223,1343
119,231,1367
71,247,1359
47,231,1327
39,255,1327
0,255,1295
-15,231,1263
-47,255,1231
-71,255,1223
-103,255,1191
-119,271,1127
-135,343,1111
-143,343,1103
-151,343,1031
-151,383,1071
-143,439,1031
-159,455,983
-167,495,967
-215,511,951
-207,543,927
-247,559,895
-279,575,879
-351,615,903
-391,607,903
-439,583,911
-495,591,999
-599,647,999
-631,695,1063
-695,711,1079
-815,767,1143
-967,775,1167
-1151,799,1207
-1351,823,1247
-1551,775,1279
-1791,791,1295
-1999,767,1255
-2247,775,1239
-2495,751,1151
-2783,663,1039
-3086,559,871
-3414,439,655
-3782,319,407
-4190,207,135
-4510,71,-191
-4830,-23,-511
-5150,-15,-807
-5374,0,-1175
-5526,55,-1511
-5638,175,-1807
-5638,311,-2055
-5574,415,-2247
-5414,487,-2431
-5206,575,-2559
-4990,639,-2567
-4726,671,-2567
-4398,711,-2535
-4094,695,-2423
-3726,687,-2247
-3326,647,-2111
-2927,615,-1895
-2527,551,-1743
-2135,527,-1535
-1751,511,-1407
-1503,511,-1263
-1231,535,-1135
-1007,615,-1055
-831,679,-1007
-695,735,-959
-567,799,-951
-415,887,-1023
-351,983,-1015
-255,1103,-1023
-175,1207,-1031
-111,1247,-1111
-87,1343,-1151
-31,1407,-1159
0,1455,-1183
0,1463,-1223
0,1495,-1327
-23,1415,-1327
-15,1375,-1343
-15,1319,-1359
-47,1239,-1391
-79,1135,-1415
-55,1047,-1415
-47,927,-1399
0,791,-1431
39,703,-1399
87,607,-1391
119,519,-1407
191,415,-1343
207,343,-1343
255,327,-1311
223,223,-1295
239,215,-1303
247,175,-1279
231,111,-1279
239,95,-1279
239,87,-1231
191,55,-1223
127,15,-1183
103,0,-1151
63,-23,-1087
0,-47,-1055
-55,-71,-1063
-87,-111,-1007
-167,-103,-975
-231,-119,-975
-271,-143,-975
-391,-143,-927
-487,-119,-855
-607,-103,-887
-703,-111,-887
-799,-87,-887
-863,-63,-887
-911,-39,-927
-991,-31,-951
-1103,-55,-991
-1223,-103,-1087
-1359,-175,-1191
-1615,-231,-1279
-1975,-287,-1495
-2351,-383,-1647
-2783,-383,-1791
-3262,-319,-1983
-3806,-279,-2175
-4294,-207,-2279
-4694,63,-2407
-4998,271,-2479
-5230,535,-2447
-5270,695,-2279
-5230,775,-2103
-5102,863,-1871
-4782,919,-1607
-4398,983,-1391
-4046,959,-1167
-3678,903,-999
-3374,887,-751
-3110,799,-575
-2911,711,-447
-2703,639,-279
-2519,559,-127
-2391,511,0
-2247,407,103
-2111,391,247
-1991,343,295
-1903,287,359
-1791,255,511
-1647,247,631
-1535,199,703
-1447,151,759
-1287,135,863
-1143,119,911
-1015,87,1023
-903,7,1087
-767,-55,1143
-647,-103,1215
-511,-103,1255
-407,-95,1303
-287,-127,1367
-183,-111,1447
-95,-135,1495
0,-127,1543
79,-79,1599
191,15,1663
255,95,1687
351,183,1695
431,311,1759
519,415,1735
543,503,1791
623,543,1791
647,639,1791
639,663,1783
639,663,1743
607,687,1735
575,679,1719
527,623,1671
503,567,1671
503,527,1623
463,479,1639
415,431,1591
415,415,1591
407,383,1583
399,351,1567
351,335,1511
311,351,1503
263,383,1447
207,383,1423
159,399,1407
95,503,1327
47,503,1335
-15,503,1303
-103,511,1303
-143,535,1303
-215,559,1279
-303,599,1311
-383,695,1407
-463,767,1455
-599,823,1519
-783,887,1583
-999,951,1639
-1231,967,1599
-1463,991,1551
-1791,935,1431
-2279,831,1279
-2759,767,1135
-3318,639,887
-3790,447,543
-4326,287,215
-4878,159,-247
-5606,63,-751
-6077,0,-1303
-6541,-39,-1791
-6829,-143,-2415
-6869,-103,-2823
-6797,-199,-3142
-6661,-295,-3302
-6357,-407,-3326
-5981,-423,-3294
-5518,-535,-3174
-5046,-695,-2998
-4510,-775,-2775
-3990,-863,-2559
-3494,-967,-2271
-2998,-1055,-2023
-2559,-1087,-1783
-2103,-1103,-1583
-1743,-1071,-1407
-1463,-959,-1343
-1127,-799,-1271
-943,-607,-1207
-823,-447,-1175
-711,-263,-1143
-631,-55,-1175
-495,127,-1231
-343,311,-1183
-247,519,-1223
-63,679,-1223
15,847,-1207
151,1007,-1231
239,1159,-1279
367,1199,-1271
415,1271,-1223
463,1367,-1271
495,1335,-1295
471,1327,-1303
447,1279,-1287
383,1159,-1279
319,1023,-1279
423,-463,-975
495,-463,-967
479,-447,-959
511,-439,-959
527,-391,-959
551,-391,-983
535,-343,-959
543,-335,-951
519,-279,-935
463,-279,-911
447,-295,-935
383,-279,-919
303,-279,-935
247,-255,-927
135,-295,-903
87,-271,-927
7,-271,-967
-39,-295,-991
-135,-311,-1031
-159,-327,-1071
-175,-367,-1143
-175,-391,-1271
-207,-495,-1375
-247,-599,-1519
-351,-727,-1719
-575,-847,-1895
-879,-999,-2111
-1279,-1095,-2311
-1631,-1231,-2463
-2119,-1295,-2623
-2599,-1399,-2807
-3070,-1447,-2934
-3574,-1343,-2982
-3934,-1207,-2990
-4238,-991,-3030
-4326,-703,-2958
-4326,-455,-2879
-4238,-215,-2815
-4158,-63,-2647
-4110,95,-2431
-4086,215,-2231
-3998,335,-1983
-3854,423,-1735
-3646,487,-1527
-3334,519,-1207
-2974,543,-943
-2783,511,-735
-2559,471,-535
-2359,463,-391
-2239,407,-247
-2119,343,-143
-2031,327,0
-1895,311,47
-1831,263,191
-1743,263,287
-1615,231,351
-1535,215,447
-1391,199,519
-1295,167,615
-1199,151,687
-1103,95,775
-1023,39,839
-935,-47,903
-847,-31,975
-727,-63,1023
-607,-87,1095
-463,-31,1207
-359,-63,1271
-255,103,1327
-103,47,1423
39,127,1447
135,231,1519
303,375,1543
439,487,1559
527,583,1559
599,647,1583
647,743,1607
679,815,1591
631,823,1583
575,823,1559
511,807,1519
415,751,1543
319,671,1503
271,607,1503
247,591,1479
207,543,1487
199,535,1455
191,495,1447
191,503,1415
175,479,1391
199,479,1399
223,471,1351
215,479,1319
199,511,1295
207,511,1295
191,511,1271
151,543,1279
111,511,1207
63,511,1175
23,511,1223
-71,511,1215
-143,519,1239
-135,583,1247
-143,695,1287
-151,751,1279
-231,799,1391
-319,887,1447
-511,927,1471
-671,927,1479
-831,951,1471
-1119,895,1391
-1479,807,1263
-1943,727,1127
-2511,615,879
-3198,415,591
-3830,151,191
-4622,-15,-287
-5566,-119,-887
-6301,-135,-1575
-6909,-15,-2303
-7245,-47,-3246
-7261,-71,-3742
-7173,7,-4030
-6933,63,-4174
-6725,-31,-4110
-6413,-239,-3998
-5981,-439,-3726
-5446,-671,-3518
-4790,-999,-3246
-4174,-1263,-2839
-3582,-1487,-2527
-3078,-1663,-2151
-2591,-1783,-1871
-2151,-1775,-1583
-1767,-1655,-1383
-1415,-1463,-1263
-1183,-1255,-1135
-991,-919,-1047
-863,-631,-1023
-727,-255,-999
-647,135,-983
-495,447,-999
-351,751,-1007
-271,999,-1031
-7,1239,-1055
-23,1423,-1087
15,1511,-1159
39,1575,-1135
55,1639,-1223
55,1623,-1183
31,1599,-1191
55,1551,-1191
55,1503,-1191
63,1407,-1183
71,1279,-1159
103,1191,-1095
111,1063,-1087
159,991,-1047
159,839,-999
215,751,-935
247,671,-895
295,551,-871
359,455,-831
375,391,-783
415,279,-783
447,231,-767
455,135,-767
511,71,-759
527,7,-719
535,-15,-767
527,-95,-743
567,-103,-759
559,-127,-775
559,-167,-775
575,-167,-767
567,-231,-791
535,-231,-815
511,-255,-807
495,-303,-831
471,-311,-823
431,-311,-855
391,-359,-839
351,-391,-871
295,-391,-839
263,-447,-831
231,-455,-823
159,-479,-799
103,-487,-775
47,-487,-767
15,-511,-751
0,-503,-759
-39,-479,-751
-79,-463,-727
-159,-479,-783
-159,-447,-823
-215,-487,-863
-271,-463,-991
-279,-479,-1079
-311,-511,-1263
-319,-615,-1479
-335,-735,-1583
-375,-831,-1663
-527,-991,-1735
-783,-1199,-1831
-1159,-1415,-1967
-1599,-1839,-2103
-2087,-2127,-2271
-2703,-2447,-2439
-3286,-2639,-2647
-3886,-2607,-2783
-4302,-2663,-2998
-4814,-2303,-3158
-5038,-1999,-3262
-5150,-1647,-3206
-5166,-1343,-3102
-5150,-1039,-2919
-4950,-767,-2687
-4638,-599,-2455
-4246,-439,-2183
-3862,-343,-1879
-3462,-263,-1639
-3102,-255,-1295
-2855,-247,-1079
-2623,-239,-903
-2503,-239,-703
-2367,-279,-559
-2279,-295,-423
-2191,-335,-303
-2111,-375,-167
-2039,-439,-31
-1943,-495,47
-1871,-519,175
-1791,-519,255
-1679,-567,327
-1599,-543,383
-1511,-551,455
-1439,-503,535
-1359,-511,559
-1311,-439,623
-1239,-399,679
-1207,-327,767
-1095,-303,783
-1015,-255,831
-919,-159,847
-871,-87,911
-799,-23,975
-727,63,1015
-647,103,1127
-583,175,1175
-471,255,1255
-359,311,1311
-271,359,1351
-191,383,1399
-111,407,1463
-39,471,1503
15,479,1535
47,535,1519
111,583,1543
111,599,1527
151,607,1559
167,639,1543
175,623,1519
159,615,1551
151,623,1535
151,607,1535
159,575,1543
167,551,1567
207,527,1551
287,519,1583
343,527,1607
383,535,1647
471,511,1639
479,495,1655
519,431,1695
511,423,1607
495,407,1679
495,359,1631
463,335,1631
455,335,1607
479,335,1575
391,327,1511
-3414,559,847
-3750,639,599
-4046,767,335
-4398,767,-39
-4862,1071,-551
-5334,1135,-991
-5630,1159,-1503
-5965,1207,-1919
-6229,1215,-2295
-6389,1279,-2671
-6309,1295,-2919
-6157,1287,-3150
-5917,1223,-3326
-5638,1095,-3430
-5350,991,-3486
-4990,919,-3430
-4654,839,-3326
-4254,799,-3150
-3838,727,-2950
-3390,655,-2711
-2990,559,-2439
-2607,511,-2199
-2223,471,-1991
-1847,407,-1775
-1527,447,-1591
-1303,447,-1455
-1063,479,-1447
-903,535,-1359
-743,575,-1303
-567,607,-1279
-407,623,-1255
-255,615,-1255
-111,583,-1255
47,599,-1255
199,583,-1271
311,511,-1279
391,415,-1287
463,375,-1335
471,295,-1343
455,215,-1351
431,127,-1383
399,15,-1415
367,-63,-1447
375,-143,-1415
351,-199,-1439
367,-287,-1415
351,-335,-1407
335,-359,-1367
399,-407,-1351
439,-391,-1319
415,-391,-1255
455,-407,-1207
479,-327,-1167
455,-303,-1079
343,-255,-1023
447,-191,-1015
439,-159,-959
423,-95,-927
423,-55,-895
-823,-247,-1831
-935,-287,-1991
-1071,-279,-2055
-1199,-343,-2175
-1327,-367,-2319
-1463,-415,-2503
-1679,-487,-2687
-2047,-551,-2919
-2487,-631,-3054
-3030,-711,-3190
-3470,-887,-3294
-4014,-935,-3382
-4582,-1023,-3438
-5118,-1039,-3478
-5454,-999,-3510
-5638,-935,-3510
-5806,-847,-3574
-5917,-775,-3470
-6061,-663,-3294
-6141,-551,-3062
-6141,-527,-2831
-6069,-527,-2559
-5838,-511,-2303
-5542,-607,-2023
-5246,-695,-1735
-5006,-735,-1511
-4846,-783,-1351
-4662,-911,-1143
-4550,-1007,-999
-4422,-1095,-871
-4350,-1183,-703
-4214,-1303,-543
-4166,-1383,-303
-4014,-1439,-151
-3838,-1487,31
-3678,-1535,223
-3462,-1543,359
-3294,-1519,551
-3078,-1479,735
-2934,-1439,855
-2759,-1383,967
-2599,-1279,1103
-2455,-1151,1175
-2311,-1023,1287
-2199,-919,1407
-2111,-759,1519
-1999,-615,1591
-1919,-463,1727
-1831,-287,1807
-1695,-135,1943
-1535,-39,2055
-1303,47,2127
-1039,183,2247
-823,271,2351
-535,319,2367
-279,439,2535
-47,535,2639
255,655,2647
519,783,2703
727,879,2687
791,959,2687
823,1023,2639
783,1047,2631
727,1031,2583
583,959,2527
535,855,2439
423,767,2343
359,663,2295
255,535,2199
199,471,2111
151,383,2071
71,223,1991
0,151,1879
-79,111,1847
-159,55,1807
-255,39,1751
-351,15,1719
-399,7,1647
-463,7,1639
-495,79,1623
-519,95,1599
-567,191,1647
-647,287,1607
-671,367,1655
-767,439,1663
-879,535,1663
-975,599,1687
-1087,727,1727
-1231,807,1727
-1383,943,1775
-1551,1071,1815
-1743,1135,1791
-1895,1151,1815
-2103,1175,1887
-2303,1119,1879
-2527,1055,1887
-2799,983,1895
-3054,919,1927
-3422,799,1823
-3774,695,1687
-4182,535,1487
-4702,351,1143
-5254,271,791
-5678,207,359
-6285,111,-95
-6693,87,-599
-7021,55,-1215
-7189,47,-1775
-7325,87,-2471
-7229,103,-2823
-7045,71,-3134
-6733,0,-3238
-6397,-127,-3326
-6117,-239,-3390
-5790,-415,-3366
-5414,-551,-3286
-5006,-671,-3134
-4630,-807,-2974
-4166,-935,-2807
-3678,-1007,-2591
-3278,-1015,-2431
-2831,-943,-2239
-2471,-855,-2039
-2063,-703,-1895
-1767,-487,-1751
-1511,-327,-1703
-1279,-95,-1639
-1063,103,-1583
-879,279,-1535
-735,455,-1519
-503,583,-1487
-359,735,-1487
-191,783,-1551
-15,943,-1535
71,999,-1543
167,1055,-1583
223,1055,-1623
239,1055,-1663
311,1031,-1679
343,983,-1727
303,895,-1703
327,831,-1743
287,735,-1719
247,607,-1719
191,455,-1695
191,319,-1647
151,255,-1623
127,111,-1615
119,7,-1575
111,-71,-1567
103,-191,-1543
79,-255,-1503
79,-311,-1503
79,-375,-1447
87,-375,-1415
79,-383,-1415
87,-415,-1407
71,-343,-1359
63,-311,-1351
55,-255,-1343
95,-215,-1279
87,-199,-1279
39,-159,-1183
39,-135,-1151
23,-111,-1143
-23,-159,-1071
-71,-135,-1047
-95,-151,-975
-159,-191,-959
-191,-223,-959
-239,-239,-943
-279,-263,-927
-375,-295,-895
-439,-407,-895
-519,-471,-879
-607,-511,-927
-711,-591,-887
-807,-647,-959
-919,-719,-1007
-1055,-775,-1103
-1207,-775,-1215
-1351,-791,-1319
-1479,-791,-1503
-1559,-863,-1695
-1727,-871,-1943
-1911,-863,-2159
-2111,-759,-2311
-2463,-727,-2479
-2847,-711,-2647
-3222,-695,-2775
-3654,-695,-2919
-4086,-711,-3086
-4486,-631,-3174
-4830,-519,-3238
-5086,-391,-3198
-5222,-271,-3166
-5302,-239,-2974
-5414,-111,-2719
-5462,0,-2367
-5350,119,-2111
-5070,247,-1711
-4678,319,-1447
-4334,327,-1207
-4030,311,-975
-3718,303,-775
-3470,303,-519
-3254,231,-335
-3070,199,-111
-2879,71,31
-2727,47,327
-2567,-23,471
-2463,-127,679
-2327,-175,871
-2207,-255,1023
-2079,-327,1199
-1943,-447,1375
-1759,-535,1543
-1559,-607,1671
-1423,-695,1807
-1239,-751,1919
-1063,-759,2087
-927,-711,2239
-719,-655,2319
-559,-583,2407
-367,-447,2567
-183,-295,2607
-31,-79,2703
143,127,2783
343,367,2815
503,583,2839
631,815,2887
767,975,2911
823,1103,2863
831,1175,2799
775,1207,2775
727,1183,2711
615,1095,2671
535,935,2583
455,767,2495
